,Region,Org Code,Provider name,Modality,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Year
1223,Y63,NVC,Ramsay Healthcare UK Operations Limited,Diagnostic Ultrasonography,7,0,1,4,8,11,16,10.5,20,22,24,30,16
1224,Y63,NVC,Ramsay Healthcare UK Operations Limited,Fluoroscopy,0,0,0,0,0,0,0,0,1,0,0,0,0
1225,Y63,NVC,Ramsay Healthcare UK Operations Limited,Magnetic Resonance Imaging,0,51,21.5,8,8,9,14,14,11,12,19.5,31.5,12
1226,Y63,NVC,Ramsay Healthcare UK Operations Limited,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,Y63,RCU,Sheffield Children's NHS Foundation Trust,Computerized Axial Tomography,27,16,21,32,21.5,22,21,21,19,28,21,23,22
1228,Y63,RCU,Sheffield Children's NHS Foundation Trust,Diagnostic Ultrasonography,38,40,31,33,35,38,36,38,40,41,55,49,39
1229,Y63,RCU,Sheffield Children's NHS Foundation Trust,Fluoroscopy,26,22,35,36,46,34,31,39,32.5,49,49,39,36
1230,Y63,RCU,Sheffield Children's NHS Foundation Trust,Magnetic Resonance Imaging,37,38,35.5,35,35,28,29,30,35,41,30,37,35
1231,Y63,RCU,Sheffield Children's NHS Foundation Trust,Nuclear Medicine Procedure,16.5,26.5,26,58,42,27,21,56,62,36.5,30,22,36
1232,Y63,RCU,Sheffield Children's NHS Foundation Trust,Plain Radiography,22,7,8,21,26,27,22,21,13,14,16,42.5,18
1233,Y63,RCU,Sheffield Children's NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,.,*,*,*,*,*,*,*,.,*,.,21.5
1234,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,1,1,1,1,1,1,1,1,1
1235,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,0,0,1,6.5,7,7,5,7,5,7,7,8,5
1236,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Fluoroscopy,2,3,4,6,9,7,9,10,11,7,9,7,7
1237,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,6,7,13,19,24,19,26,34,32,31,31,32,24
1238,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,7,10,17,15,20,32,28,35,27,32.5,23,21,24
1239,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Positron Emission Tomography,6,5,6,6,6,7,7,7,6,5,4,3,6
1241,Y63,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,5,6,9,10,12,12,13,13,16,22,15.5,15,13
1242,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,2,2,2,1,2,2,2,1
1243,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,3,2,5,7,13,13,13,14,14,20,15,17,13
1244,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Fluoroscopy,9,6,7,11,11.5,16,16,22,19.5,18,17,22,15
1245,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,5,4,7.5,10,20,28,24,28,27,32,23,26,23
1246,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,3,5,99,15,17,15,12,17.5,12,19,13,13,15
1247,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Positron Emission Tomography,6,4,6,4,6,8,5,4,6.5,3.5,4,7,5
1249,Y63,RTR,South Tees Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,31,*,11,19,69,26,44,15,20,19,.,27,21.5
1250,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,1,2,3,2,1,1,2,1
1251,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Diagnostic Ultrasonography,6,5,4,5,6,7,7,6,7,8,7,7,6
1252,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,1,1,1,1,1,1,0
1253,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Magnetic Resonance Imaging,2,1,3,6,8,9,13,18,23,20,29,23,12
1254,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Nuclear Medicine Procedure,3,6,6,8,12,12,16,14.5,14,16,14,15,13
1255,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Positron Emission Tomography,6,6,8,7.5,10,11,8,7,6,6,4,5,7
1257,Y63,R0B,South Tyneside and Sunderland NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,11,16,25,13,*,13,9,11,10,15,13,12
1258,Y63,NT3,Spire Healthcare,Computerized Axial Tomography,3,6.5,83,7,14,16,14,19,8,6,13,10,9
1259,Y63,NT3,Spire Healthcare,Diagnostic Ultrasonography,0,9,7,7,16,17,12,15,15,0,0,0,8
1260,Y63,NT3,Spire Healthcare,Fluoroscopy,*,2,1,3,2,2,1,4,3,1,1,1,1
1261,Y63,NT3,Spire Healthcare,Magnetic Resonance Imaging,2,16,15.5,8,16,24,21,22,14,37,17,21,20
1262,Y63,NT3,Spire Healthcare,Plain Radiography,0,1,0,0,0,0,0,0,0,0,0,0,0
1263,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,1,2,1,5,3,3,1,2,3,4,2
1264,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,0,8,19,13,12,11,13,13,13,14,13,15,12
1265,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,22,23,40,28,37,34,29,32,32,40,30,33,33
1267,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,7,10,13,15,14,15,14,15,14,18.5,14,14,14
1268,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,9,23,14,20,27,18,15,17.5,13.5,13.5,12.5,14,15
1270,Y63,RFR,The Rotherham NHS Foundation Trust,Computerized Axial Tomography,.,.,.,.,.,.,.,.,.,.,.,.,.
1271,Y63,RFR,The Rotherham NHS Foundation Trust,Diagnostic Ultrasonography,.,.,.,.,.,.,.,.,.,.,.,.,.
1272,Y63,RFR,The Rotherham NHS Foundation Trust,Fluoroscopy,.,.,.,.,.,.,.,.,.,.,.,.,.
1273,Y63,RFR,The Rotherham NHS Foundation Trust,Magnetic Resonance Imaging,.,.,.,.,.,.,.,.,.,.,.,.,.
1274,Y63,RFR,The Rotherham NHS Foundation Trust,Nuclear Medicine Procedure,.,.,.,.,.,.,.,.,.,.,.,.,.
1275,Y63,RFR,The Rotherham NHS Foundation Trust,Plain Radiography,.,.,.,.,.,.,.,.,.,.,.,.,.
1276,Y63,RFR,The Rotherham NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,.,.,.,.,*,*,*,.,.,.,.
1277,Y63,NN4,Tyneside Surgical Services Ltd,Computerized Axial Tomography,.,.,*,136,21.5,15,11,29,37,*,36.5,15.5,23.5
1278,Y63,NN4,Tyneside Surgical Services Ltd,Diagnostic Ultrasonography,.,.,117,144.5,162,59,48,24,19,22,24,32,36
1279,Y63,NN4,Tyneside Surgical Services Ltd,Fluoroscopy,.,.,.,*,.,.,.,.,*,74,*,41,45
1280,Y63,NN4,Tyneside Surgical Services Ltd,Magnetic Resonance Imaging,.,.,112,126,40,27.5,77,22,10,24,23.5,25,29.5
1281,Y63,NN4,Tyneside Surgical Services Ltd,Nuclear Medicine Procedure,.,.,.,.,.,*,*,*,57.5,49.5,*,25.5,43
1282,Y63,NN4,Tyneside Surgical Services Ltd,Plain Radiography,.,.,.,.,.,.,.,.,.,.,*,.,*
1283,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,1,1,0,1,0,0
1284,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Diagnostic Ultrasonography,2,2,3,6,6,7,7,8,7,7,7,8,6
1285,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Fluoroscopy,0,0.5,1,1.5,0,1,1,1,1,1,1,1,1
1286,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Magnetic Resonance Imaging,14,16,12,14,14.5,14,16,19,23,24,24,21,17
1287,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Nuclear Medicine Procedure,9,10,15,15,13,12,17,13,14,13,12,10,13
1288,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,Y63,RCB,York Teaching Hospital NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,82,28,80,133,63,36,29.5,55,46.5,28,39.5,42
